"Position","Title","Domain","Ref Domains","Alexa Rank","Matches","Matched Links","External Referring URLs","Indexed URLs","Crawled URLs","First Crawled","Last Successful Crawl","IP","SubNet","Country Code","TLD","Trust Flow","Citation Flow","Topical Trust Flow Topic 0","Topical Trust Flow Value 0","Topical Trust Flow Topic 1","Topical Trust Flow Value 1","Topical Trust Flow Topic 2","Topical Trust Flow Value 2","Topical Trust Flow Topic 3","Topical Trust Flow Value 3","Topical Trust Flow Topic 4","Topical Trust Flow Value 4","Topical Trust Flow Topic 5","Topical Trust Flow Value 5","Topical Trust Flow Topic 6","Topical Trust Flow Value 6","Topical Trust Flow Topic 7","Topical Trust Flow Value 7","Topical Trust Flow Topic 8","Topical Trust Flow Value 8","Topical Trust Flow Topic 9","Topical Trust Flow Value 9","Links Per Crawled Url","Outlink Checked Pages","Average Internal Outlinks Per Page","Average External Outlinks Per Page","Average Total Outlinks Per Page","Average External Domains Per Page","Domain Language 0","Domain Language Page Ratio 0","Domain Language 1","Domain Language Page Ratio 1","Domain Language 2","Domain Language Page Ratio 2","Total Inbound Links","Supplemental","Live","Lost","From Deep Links","From Homepages","Direct","Indirect","Follow","NoFollow","HTTP","HTTPS","Redirect","Text Link","Image Link","Frame","In Bucket"
350,"Home Page |The New Arab","newarab.com",13870,79624,0,5,40677880,520943,463741,22/10/2024,18/02/2025,"23.38.100.28","23.38.100.0","NL","com",42,62,"Society/Issues",41,"News/Breaking News",28,"Society/Paranormal",27,"Regional/Asia",22,"Society/Politics",21,"News/Magazines and E-zines",20,"Society/Ethnicity",19,"Science/Social Sciences",18,"Society/Organizations",18,"Society/Religion and Spirituality",18,0.0,401641,27,4,31,3,"en",99.9,,,,,5,0,5,0,5,0,5,0,5,0,0,5,0,5,0,0,
351,"Jadaliyya","jadaliyya.com",7103,236678,0,5,90176,72166,47860,22/10/2024,03/01/2025,"34.227.35.91","34.227.35.0","US","com",20,45,"Society/Issues",19,"Society/Politics",16,"Science/Social Sciences",16,"Society/History",16,"Reference/Education",15,"News/Analysis and Opinion",15,"Society/People",14,"News/Journalism",13,"Arts/Comics",13,"Society/Religion and Spirituality",12,0.0,40252,2,5,7,2,"en",74.5,"ar",23.1,"fr",1.2,5,0,5,0,5,0,5,0,5,0,0,5,0,5,0,0,
352,"Way Ranks | Way Ranks Article Directory","wayranks.com",5368,399646,0,5,853512,83797,81424,22/10/2024,18/02/2025,"66.29.152.77","66.29.152.0","US","com",21,60,"Society",17,"Business/Transportation and Logistics",17,"Adult/World",16,"News/Journalism",16,"Adult/Regional",16,"Recreation/Travel",16,"Society/Government",16,"Home/Family",16,"Health/Nutrition",15,"Regional/Europe",15,0.0,40344,126,425,551,397,"en",95.5,"id",1.1,"vi",0.7,5,0,5,0,5,0,2,3,5,0,1,4,0,5,0,0,
353,"التقنية من اجل السلام","t4p.co",284,455492,0,5,683,9814,9612,23/10/2024,18/02/2025,"172.67.39.241","172.67.39.0","US","co",11,31,"Business/Arts and Entertainment",11,"Computers/Internet/Child Safety",8,"Society/Politics",7,"Society/Crime",6,"Reference/Education",6,"Society/Issues",6,"Society/Relationships",6,"Computers/Internet/Web Design and Development",6,"Adult/Shopping",5,"Health",4,0.0,9036,41,26,67,14,"ar",94.7,"ku",4.6,"en",0.5,10,5,10,0,10,0,10,0,10,0,0,10,0,10,0,0,
354,,"streamraptor.com",192,652773,0,5,320,85089,26002,22/10/2024,30/12/2024,"199.59.243.227","199.59.243.0","US","com",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,19720,27,1,28,1,"en",90.2,"ja",4.1,"ru",1.0,5,0,3,2,5,0,5,0,0,5,0,5,0,5,0,0,
355,"Login Database","login-pages.net",43,-1,0,5,515,102761,101919,22/10/2024,29/01/2025,"188.114.97.3","188.114.97.0","US","net",6,26,"Sports/Track and Field",6,"Health/Alternative",6,"Regional/Asia",3,"Health/Mental Health",2,"Computers/Data Formats",2,,0,,0,,0,,0,,0,0.0,99493,26,8,34,5,"en",98.6,"de",0.3,"pt",0.1,10,5,10,0,10,0,10,0,0,10,0,10,0,5,5,0,
356,"انشاء منتدى - own0.com","own0.com",752,-1,0,5,46944,739451,290171,22/10/2024,25/01/2025,"87.98.250.104","87.98.250.0","UK","com",29,45,"Science",26,"Games",24,"Society/Religion and Spirituality",23,"Regional/Africa",23,"Society/Law",22,"Arts/Entertainment",16,,0,,0,,0,,0,0.0,275262,8,2,10,1,"ar",94.2,"en",3.4,"es",0.8,5,0,5,0,5,0,5,0,0,5,0,5,0,5,0,0,
357,"Al-Jazeerah: Cross-Cultural Understanding","aljazeerah.info",4757,-1,0,5,726255,58786,44588,22/10/2024,18/02/2025,"66.113.234.170","66.113.234.0","US","info",19,41,"Society/People",18,"News/Directories",17,"Society/Issues",16,"News/Media Industry",13,"Society/Politics",13,"Business/Directories",12,"Society/Activism",12,"Society/Religion and Spirituality",11,"Society/History",11,"Society/Future",10,0.0,40023,8,15,23,5,"en",98.7,"ar",1.1,,,5,0,5,0,5,0,5,0,5,0,3,2,0,5,0,0,
358,"Meranti88 # Link Meranti88 Resmi | Daftar Akun Slot Gacor 2025 RTP 97,22%","survivalresources.com",616,-1,0,5,2025073,102814,101820,23/10/2024,16/02/2025,"157.245.3.117","157.245.3.0","US","com",15,31,"Health/Public Health and Safety",15,"Computers/Data Formats",7,,0,,0,,0,,0,,0,,0,,0,,0,0.0,53766,32,10,42,6,"en",99.9,,,,,5,0,4,1,5,0,5,0,0,5,0,5,0,1,4,0,
359,"خبرنا","khabrna.com",179,-1,0,5,49682,187923,54659,23/10/2024,18/02/2025,"135.181.211.252","135.181.211.0","CA","com",0,45,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,39835,11,3,14,3,"ar",99.3,"da",0.6,,,7,2,7,0,7,0,7,0,7,0,6,1,0,7,0,0,
360,"ICASSCT CONFERENCE","icassct.com",131,-1,0,5,4796,2688,2634,27/10/2024,17/02/2025,"139.59.6.245","139.59.6.0","IN","com",17,21,"Home/Family",16,"Regional/Europe",15,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1664,11,2978,2989,2457,"en",98.7,"da",1.0,"es",0.2,5,0,5,0,5,0,0,5,5,0,0,5,0,5,0,0,
361,"The Globe","theglobe.in",76,-1,0,5,498,26094,25274,24/10/2024,03/02/2025,"77.53.77.214","77.53.77.0","SE","in",17,18,"Home/Family",16,"Health/Senior Health",15,"Shopping/Clothing",15,"Shopping/Home and Garden",9,"Shopping/Visual Arts",7,,0,,0,,0,,0,,0,0.0,24728,1,304,305,188,"en",99.9,,,,,5,0,4,1,5,0,0,5,5,0,5,0,0,5,0,0,
362,"Carnews","carnews.com.mx",196,-1,0,5,246,66698,51636,23/10/2024,17/02/2025,"50.63.8.6","50.63.8.0","US","mx",5,26,"Business",5,"Business/Agriculture and Forestry",3,"Regional/Europe",2,,0,,0,,0,,0,,0,,0,,0,0.0,35576,33,12,45,12,"es",82.0,"en",17.7,,,5,0,5,0,5,0,0,5,5,0,3,2,0,5,0,0,
363,"قصة عشق","ishq.cc",0,-1,0,5,0,912,856,28/10/2024,17/02/2025,"216.58.211.243","216.58.211.0","US","cc",0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.01,408,34,8,42,7,"ar",51.6,"en",48.3,,,5,0,5,0,5,0,5,0,5,0,0,5,0,1,4,0,
364,"راديو الرابعة 88.7fm","r4fm.ps",52,-1,0,5,58,549446,424095,22/10/2024,18/02/2025,"104.21.20.75","104.21.20.0","US","ps",4,25,"Arts/Performing Arts",4,"Society/Subcultures",2,"News/Journalism",2,"Recreation/Autos",2,"Recreation/Travel",2,"Shopping/Crafts",2,"Society/Organizations",2,"Recreation/Motorcycles",2,"Society/Politics",2,"Recreation/Pets",2,0.0,309548,12,1,13,1,"ar",99.9,,,,,5,0,3,2,5,0,5,0,5,0,2,3,0,5,0,0,
365,,"tierschau-im-wallraf.de",5,-1,0,5,10,146266,138581,22/10/2024,01/12/2024,"81.91.170.22","81.91.170.0","DE","de",0,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,44632,3,0,3,0,"en",94.2,"de",3.1,"fa",1.2,5,0,0,5,5,0,5,0,5,0,0,5,5,0,0,0,
366,"Find a Sign In page - that works! - Signin-Link.com","signin-link.com",27,-1,0,5,197,1065585,368670,22/10/2024,18/02/2025,"104.21.0.127","104.21.0.0","US","com",0,30,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,357844,6,1,7,1,"en",99.6,,,,,5,0,5,0,5,0,5,0,5,0,0,5,4,1,0,0,
367,"A Squared - Corporate Gifts & Promotional Items","cynthiakhalifeh.com",7,-1,0,5,7,23,21,24/10/2024,16/02/2025,"52.59.0.60","52.59.0.0","DE","com",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.24,21,7,14,21,8,"en",100.0,,,,,5,0,5,0,5,0,5,0,5,0,5,0,0,5,0,0,
368,"دليل السعودية","dalilsaudia.com",16,-1,0,5,35,82251,81911,22/10/2024,20/01/2025,"104.21.46.96","104.21.46.0","US","com",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,77159,4,1,5,1,"ar",99.9,,,,,5,0,5,0,5,0,5,0,5,0,0,5,0,5,0,0,
369,"Gallery","dashtipro.com",2,-1,0,5,2,22,21,05/02/2025,17/02/2025,"52.86.6.113","52.86.6.0","US","com",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.24,21,8,1,9,0,"ar",100.0,,,,,15,10,15,0,15,0,15,0,15,0,0,15,0,15,0,0,
370,"HBBIG (temporary)","hbbig.com",17,-1,0,5,159,6,6,27/01/2025,27/01/2025,"85.13.165.135","85.13.165.0","DE","com",2,13,"Arts/Television",2,"News/Media Industry",1,,0,,0,,0,,0,,0,,0,,0,,0,0.83,4,0,693,693,451,"de",100.0,,,,,10,5,8,2,4,6,10,0,10,0,10,0,0,10,0,0,
371,"News Otaku: Latest Anime Manga Manhwa Kdrama News & Review","newsotaku.com",3,-1,0,5,3,418,374,14/12/2024,18/02/2025,"104.21.77.28","104.21.77.0","US","com",0,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.01,359,8,3,11,2,"en",100.0,,,,,5,0,5,0,5,0,5,0,5,0,0,5,0,5,0,0,
372,"السعودية تك - موسوعة تقنية شاملة","ksa-tech.com",10,-1,0,5,25,11900,3714,23/10/2024,18/02/2025,"104.21.73.75","104.21.73.0","US","com",0,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,2423,25,8,33,7,"ar",99.9,,,,,7,2,7,0,7,0,7,0,1,6,0,7,0,5,2,0,
373,"تحميل تطبيقات والعاب مهكرة للاندرويد برابط مباشر محدث 2025 - Modtodown","modtodown.net",9,-1,0,5,20,3465,1767,07/02/2025,17/02/2025,"188.114.96.3","188.114.96.0","US","net",0,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,953,20,5,25,4,"ar",88.8,"en",11.1,,,10,5,10,0,10,0,10,0,10,0,0,10,0,10,0,0,
374,"Point","pointestore.net",39,-1,0,5,47,1494,1492,03/11/2024,14/02/2025,"70.39.233.99","70.39.233.0","US","net",0,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1123,15,3,18,2,"en",100.0,,,,,5,0,5,0,5,0,5,0,5,0,0,5,0,5,0,0,
375,"Discover Movies | Statflix","statflix.app",7,-1,0,5,17,1114195,240606,11/01/2025,17/02/2025,"66.33.60.34","66.33.60.0","CA","app",0,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,239190,28,3,31,2,"en",92.5,"da",3.5,"pl",0.5,5,0,5,0,5,0,5,0,5,0,0,5,0,5,0,0,
376,,"mespressinfo.com",242,-1,0,5,485,1185,1090,27/10/2024,18/02/2025,"13.248.213.45","13.248.213.0","US","com",0,22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,389,34,22,56,15,"en",54.0,"ar",45.9,,,5,0,4,1,5,0,5,0,5,0,0,5,0,5,0,0,
377,"Salam Alikum Search Engine for Halal & Clean Sites Finder","salamalikum.com",244,-1,0,5,2448,39261,4273,24/10/2024,15/02/2025,"144.76.105.45","144.76.105.0","DE","com",5,20,"Recreation/Pets",5,"Regional/Europe",4,"Home/Family",3,"Arts/Music",3,"Reference/Maps",2,"Business/Publishing and Printing",2,,0,,0,,0,,0,0.0,3939,69,3,72,2,"ar",62.4,"en",16.7,"hi",1.9,5,0,3,2,5,0,0,5,0,5,0,5,0,5,0,0,
378,"Off- and Online","offandonline.net",12,-1,0,5,99,234,189,05/11/2024,18/02/2025,"18.165.160.110","18.165.160.0","US","net",4,25,"Computers/Software/Internet",4,"Reference/Education",3,"Computers/Data Formats",2,,0,,0,,0,,0,,0,,0,,0,0.03,119,34,7,41,5,"en",100.0,,,,,5,0,5,0,4,1,0,5,5,0,0,5,0,5,0,0,
379,"شبكة ربيع الفردوس الاعلى","rabie3-alfirdws-ala3la.net",115,-1,0,5,22375,1226162,165558,23/10/2024,07/01/2025,"188.114.97.1","188.114.97.0","US","net",2,27,"Recreation/Pets",2,"Regional/Europe",2,"Home/Family",1,"Recreation/Travel",1,"Arts/Music",1,"Reference/Maps",1,"Adult/Regional",1,,0,,0,,0,0.0,159368,29,16,45,4,"ar",75.3,"en",24.5,,,5,0,5,0,5,0,5,0,5,0,0,5,0,5,0,0,
380,"المقترح نيوز","almktrhnews.com",9,-1,0,5,11,8676,3039,04/11/2024,17/02/2025,"142.132.135.97","142.132.135.0","CA","com",0,16,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1611,14,5,19,4,"ar",100.0,,,,,5,0,5,0,5,0,5,0,0,5,0,5,0,5,0,0,
381,"MDPI - Publisher of Open Access Journals","mdpi.com",146093,556,0,4,21380010,4991080,818962,22/10/2024,14/12/2024,"104.18.25.151","104.18.25.0","US","com",62,63,"Science/Publications",57,"Science/Chemistry",47,"Science/Math",45,"Science/Biology",29,"Health/Conditions and Diseases",28,"Science/Environment",27,"Health/Dentistry",27,"Reference/Education",27,"Science/Earth Sciences",27,"News/Analysis and Opinion",26,0.0,783430,34,81,115,11,"en",99.9,,,,,4,0,4,0,4,0,4,0,4,0,0,4,0,4,0,0,
382,"e& (etisalat and ) UAE | Mobile plans, TV & Internet plans, WiFi & Smartphones","etisalat.ae",6324,8347,0,4,171750,816045,550658,22/10/2024,11/02/2025,"213.42.214.53","213.42.214.0","AE","ae",59,50,"Business/Telecommunications",59,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,315668,5,0,5,0,"en",60.8,"ar",39.1,,,4,0,4,0,4,0,4,0,4,0,0,4,0,4,0,0,
383,"Open Source Home Theater Software | Kodi","kodi.tv",11362,10320,0,4,1004184,2378059,397228,23/10/2024,18/02/2025,"104.26.12.182","104.26.12.0","US","tv",29,51,"Computers/Software/Operating Systems",28,"Computers/Multimedia",20,"Computers/Software/Networking",19,"Computers/News and Media",19,"Computers/Software/Project Management",18,"Computers/Software/Internet",18,"Computers/Programming/Internet",17,"Society/Law",17,"Computers/Hardware",16,"Computers/Software/Graphics",16,0.0,388500,132,13,145,7,"en",99.8,,,,,4,0,4,0,4,0,4,0,4,0,0,4,0,4,0,0,
384,"Football News, Transfer News, League Tables & Opinion | 90min","90min.com",12642,10564,0,4,1786175,502976,361035,22/10/2024,31/01/2025,"44.241.188.24","44.241.188.0","US","com",33,64,"Sports/Soccer",33,"Sports/Football",21,"Sports/Resources",20,"Business/Directories",19,"News/Directories",19,"Arts/Literature",18,"Sports/Disabled",18,"News/Media Industry",17,"Sports/Baseball",16,"Games/Video Games/Sports",13,0.0,248722,48,4,52,2,"en",24.4,"fr",23.6,"es",17.1,4,0,4,0,4,0,4,0,3,1,0,4,0,4,0,0,
385,"One moment, please...","m3luma.com",456,20711,0,4,1503,29152,11601,22/10/2024,18/02/2025,"104.26.12.201","104.26.12.0","US","com",3,28,"Computers/Data Formats",3,"Computers/Software/Graphics",2,"Computers/Internet/Protocols",2,"Business/Business Services",2,"Computers/Internet/On the Web",2,"Computers/Software/Internet",2,"Science",2,"Computers/Systems",2,"Computers/Software/Networking",2,"Reference/Libraries",1,0.0,5979,47,15,62,9,"ar",58.3,"en",41.5,,,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,
386,"EssentiallySports | The Fan's Perspective","essentiallysports.com",17662,23637,0,4,1266648,775182,395438,22/10/2024,15/02/2025,"66.33.60.66","66.33.60.0","CA","com",22,61,"News/Magazines and E-zines",19,"Games/Video Games/Shooter",19,"Sports/Football",18,"Sports/Martial Arts",17,"Sports/Strength Sports",15,"Sports/Water Sports",15,"Sports/Soccer",15,"Business/Business Services",14,"Society/Religion and Spirituality",14,"Reference/Education",13,0.0,381600,46,12,58,6,"en",99.9,,,,,4,0,3,1,4,0,4,0,4,0,0,4,0,4,0,0,
387,"Get Latest Information on News Related to India, World, Sports, Entertainment & Social Trends at LatestLY","latestly.com",14026,24699,0,4,617590,1677163,466369,22/10/2024,18/02/2025,"23.32.239.50","23.32.239.0","US","com",24,53,"Business",22,"Society/Religion and Spirituality",20,"Arts",19,"Computers/Internet",16,"Reference/Education",16,"Health/Mental Health",16,"Business/Agriculture and Forestry",16,"Games/Roleplaying",15,"Society/Politics",15,"Arts/Performing Arts",14,0.0,445393,101,10,111,7,"en",96.5,"hi",1.4,"mr",1.1,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,
388,"BuzzSumo | Media Mentions In Minutes. Content Ideas For Days.","buzzsumo.com",18556,26924,0,4,150126,458804,398923,23/10/2024,18/02/2025,"104.26.4.17","104.26.4.0","US","com",26,54,"Arts",23,"Computers/Internet/On the Web",22,"Computers/Internet/Web Design and Development",20,"Arts/Illustration",19,"Society/People",18,"Computers/Internet",17,"Computers/Internet/Searching",16,"Business/Marketing and Advertising",16,"Business",15,"Arts/Music",15,0.0,390403,33,13,46,7,"en",87.9,"es",3.6,"fr",2.0,8,4,8,0,8,0,8,0,8,0,0,8,0,8,0,0,
389,"Telecom and ICT Company in Qatar | Ooredoo Qatar","ooredoo.qa",1205,28164,0,4,31483,21052,20570,22/10/2024,05/01/2025,"104.16.112.21","104.16.112.0","US","qa",25,41,"Computers/Internet",25,"Computers/Software/Operating Systems",18,"Society/Issues",14,"Reference/Education",14,"Computers/Software/Internet",14,"Business/Business Services",14,"Reference/Directories",14,"Computers/Internet/Domain Names",12,"News",12,"Arts/Television",12,0.0,12263,11,1,12,1,"en",84.5,"ar",15.4,,,5,1,4,1,5,0,5,0,5,0,0,5,0,5,0,0,
390,"One moment, please...","mosoah.com",861,53929,0,4,13556,59104,17343,22/10/2024,18/02/2025,"104.26.12.217","104.26.12.0","US","com",11,33,"Business",11,"Regional/Europe",9,"Society",8,"Arts/Crafts",8,"Health/Alternative",8,"Sports/Youth and High School",8,"Society/Religion and Spirituality",8,"Games/Video Games/Multiplayer",7,"Games/Game Studies",5,,0,0.0,7699,131,14,145,4,"ar",72.0,"en",27.8,,,5,1,5,0,5,0,5,0,0,5,0,5,0,5,0,0,
391,"King Ranks | KIng Rannks Article directory","kingranks.com",8500,92255,0,4,1327204,183883,181233,22/10/2024,17/02/2025,"66.29.152.77","66.29.152.0","US","com",19,67,"Regional/North America",17,"Recreation/Travel",16,"Adult/World",16,"Society/Government",15,"Adult/Regional",15,"Sports/Football",14,"Regional/Europe",14,"Business/Food and Related Products",14,"Adult/Shopping",14,"Recreation/Autos",14,0.0,87131,121,101,222,99,"en",95.4,"zh",1.5,"id",0.4,4,0,4,0,4,0,0,4,4,0,1,3,0,4,0,0,
392,"شركة رايز ⭐️ RISE COMPANY","rise.company",816,96638,0,4,314803,90198,17587,23/10/2024,27/01/2025,"104.21.35.113","104.21.35.0","US","company",13,40,"Business/Environment",13,"Science/Chemistry",10,,0,,0,,0,,0,,0,,0,,0,,0,0.0,16372,49,5,54,4,"ar",84.5,"en",15.4,,,4,0,2,2,4,0,4,0,4,0,0,4,0,4,0,0,
393,"ثمار برس","themarpress.com",220,115253,0,4,363,24310,8390,24/10/2024,13/02/2025,"104.21.48.61","104.21.48.0","US","com",3,23,"Society/Activism",3,"Society/People",1,,0,,0,,0,,0,,0,,0,,0,,0,0.0,6080,14,9,23,7,"ar",99.9,,,,,4,0,3,1,4,0,4,0,0,4,0,4,0,4,0,0,
394,"Joodek | Coupons and catalogs in 8 countries","joodek.com",291,121179,0,4,612,9038,9031,21/11/2024,05/12/2024,"172.67.180.117","172.67.180.0","US","com",3,28,"Home/Family",3,"Adult/Regional",3,"Adult/World",2,"Adult/Shopping",2,"Health/Dentistry",2,"Business/Industrial Goods and Services",2,"Adult/Society",1,,0,,0,,0,0.0,6232,31,1,32,1,"ar",51.3,"en",36.0,"fr",12.5,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,
395,"خدمات الخلوي وعروض إنترنت الفايبر | أورنج الأردن","orange.jo",1689,124321,0,4,372655,13012,10300,22/10/2024,17/02/2025,"213.139.33.145","213.139.33.0","JO","jo",50,41,"Business/Telecommunications",50,"News/Newspapers",28,"Business",22,"Recreation/Travel",19,"News",17,"Reference/Education",17,"Sports/Soccer",16,,0,,0,,0,0.0,3745,24,5,29,2,"en",56.6,"ar",43.3,,,7,3,0,7,7,0,7,0,7,0,0,7,0,7,0,0,
396,"Ana Sayfa - Fehmi Koru'nun Günlüğü","fehmikoru.com",386,148729,0,4,4339,47635,39876,22/10/2024,18/02/2025,"92.205.4.249","92.205.4.0","DE","com",5,44,"News/Newspapers",5,"Science/Social Sciences",2,,0,,0,,0,,0,,0,,0,,0,,0,0.0,24281,13,0,13,0,"tr",99.1,"en",0.7,"ar",0.1,4,0,4,0,4,0,4,0,4,0,2,2,0,4,0,0,
397,"Welcome to www.packages.pw || Home - list of domains","packages.pw",352,178444,0,4,1220,1924155,2158,22/10/2024,15/02/2025,"184.168.109.253","184.168.109.0","US","pw",7,22,"Society/Government",7,"Business/Food and Related Products",6,"Business/Industrial Goods and Services",6,"Business",6,"Home/Family",4,,0,,0,,0,,0,,0,0.0,2038,938,930,1868,926,"en",97.6,"pt",1.1,"da",0.8,4,0,4,0,4,0,0,4,0,4,2,2,0,4,0,0,
398,"موقع تصفح","tsf7.com",340,254337,0,4,650,45341,9206,23/10/2024,18/02/2025,"213.186.33.2","213.186.33.0","FR","com",11,29,"Home/Cooking",11,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,7524,25,4,29,3,"ar",99.9,,,,,4,0,4,0,4,0,4,0,4,0,0,4,0,4,0,0,
399,"Login Links Directory - Tecupdate","tecupdate.com",209,282317,0,4,8106,329820,194182,25/10/2024,18/02/2025,"104.21.38.203","104.21.38.0","US","com",5,39,"Recreation/Travel",5,"Computers/Programming/Languages",3,,0,,0,,0,,0,,0,,0,,0,,0,0.0,190649,4,3,7,1,"en",75.8,"tr",7.3,"de",3.4,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,
400,"الرئيسية - عين مصر","3inmisr.com",50,288105,0,4,82,59084,8578,25/10/2024,17/02/2025,"172.67.204.122","172.67.204.0","US","com",0,17,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,7263,25,7,32,5,"ar",99.4,"en",0.2,"da",0.2,4,0,2,2,4,0,4,0,0,4,0,4,0,4,0,0,
401,"The best of Dubai, Abu Dhabi and KSA | Fact Magazines","factmagazines.com",1128,468525,0,4,1371675,129623,127018,22/10/2024,24/01/2025,"3.29.0.166","3.29.0.0","US","com",17,49,"Business/International Business and Trade",16,"Arts",15,"Business",15,"Computers/Internet",11,"Arts/Design",9,,0,,0,,0,,0,,0,0.0,125371,38,5,43,5,"en",99.9,,,,,4,0,4,0,4,0,4,0,4,0,1,3,0,4,0,0,
402,"الرئيسة - فتبينوا","fatabyyano.net",423,468531,0,4,5894,22375,9791,22/10/2024,18/02/2025,"104.21.57.224","104.21.57.0","US","net",11,31,"Society/Activism",11,"Science/Social Sciences",10,"News/Media Industry",8,"Society",8,"Society/Politics",7,"News/Journalism",6,"Society/People",6,"News/Newspapers",6,"Arts/Writers Resources",6,"Computers/Internet/Web Design and Development",6,0.0,7954,11,12,23,6,"ar",99.4,"en",0.2,"da",0.1,7,3,7,0,7,0,7,0,7,0,0,7,0,7,0,0,
403,"الرئيسية - الإمارات اليوم","emiratalyoum.com",54,684195,0,4,4598,11782,6695,04/12/2024,31/01/2025,"104.21.33.54","104.21.33.0","US","com",0,25,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,6000,8,3,11,2,"ar",99.8,"da",0.1,,,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,
404,"Discover & Track Turkish Dramas - Dizilah","dizilah.com",556,785577,0,4,1294,633071,423717,22/10/2024,18/02/2025,"104.26.13.116","104.26.13.0","US","com",8,35,"Arts/Television",8,"Computers/Internet/On the Web",7,"Regional/Middle East",6,"Computers/Internet/Searching",6,"Arts/Radio",6,"Society/People",5,"News/Media Industry",4,"Health/News and Media",4,"News/Newspapers",4,"Sports/Basketball",4,0.0,416124,30,6,36,6,"en",99.8,"tr",0.1,,,4,0,4,0,4,0,4,0,4,0,0,4,0,4,0,0,
405,"Home","arabbank.ps",369,834961,0,4,4931,2022,1631,22/10/2024,16/02/2025,"37.75.144.176","37.75.144.0","JO","ps",17,33,"Business/Financial Services",17,"Reference/Education",14,"Society/Government",13,"Business/Directories",11,"Science/Environment",9,"Business/Business Services",8,"Computers/Security",7,"Business",7,,0,,0,0.0,1350,21,10,31,9,"ar",65.6,"la",28.1,"en",6.1,4,0,4,0,4,0,4,0,4,0,0,4,0,4,0,0,
406,"أشرح لى - مدونة اشرح لى مدونة مهتمة بمجال التكنولوجيا والهواتف الذكية","eshrahle.net",504,-1,0,4,12888,48075,12502,22/10/2024,30/01/2025,"178.128.32.59","178.128.32.0","GR","net",0,42,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,5271,25,5,30,4,"ar",66.3,"en",33.5,"da",0.1,7,3,4,3,7,0,7,0,7,0,0,7,0,4,3,0,
407,"The Great Gender Divergence | Alice Evans | Substack","ggd.world",247,-1,0,4,3379,1657,1276,22/10/2024,18/02/2025,"104.18.36.24","104.18.36.0","US","world",17,25,"Society/People",17,"News/Media Industry",15,"Business/Marketing and Advertising",12,"Society/Politics",10,"Science/Social Sciences",10,"News",10,"Arts/People",8,"Computers/Computer Science/Academic Departments",8,"Arts/Television",8,,0,0.0,493,5,25,30,7,"en",99.7,"id",0.2,,,4,0,4,0,4,0,4,0,4,0,0,4,0,4,0,0,
408,"Welcome to newdirectory.in || Home - list of domains","newdirectory.in",45,-1,0,4,1002,3645966,329006,22/10/2024,18/02/2025,"184.168.110.97","184.168.110.0","US","in",19,23,"Adult/Regional",18,"Adult/World",18,"Adult/Shopping",16,"Adult/Society",14,,0,,0,,0,,0,,0,,0,0.0,268940,12,11,23,11,"en",97.5,"da",1.4,"pl",0.5,4,0,4,0,4,0,0,4,0,4,2,2,0,4,0,0,
409,"Free SEO Analyzer, Website Checker and Competitor Intelligence Tool","siteintel.net",495,-1,0,4,3367,63340,62907,22/10/2024,18/02/2025,"161.35.9.232","161.35.9.0","US","net",7,35,"Sports/Equestrian",7,"Recreation/Antiques",3,"Recreation/Humor",3,"Recreation/Autos",3,"Recreation/Motorcycles",3,"Recreation/Travel",3,"Society/Organizations",3,"Business",3,"Business/Retail Trade",3,"Sports/Golf",3,0.0,51508,10,17,27,5,"en",99.0,"ja",0.1,"de",0.1,4,0,4,0,4,0,4,0,0,4,0,4,0,4,0,0,
