"Position","Title","Domain","Ref Domains","Alexa Rank","Matches","Matched Links","External Referring URLs","Indexed URLs","Crawled URLs","First Crawled","Last Successful Crawl","IP","SubNet","Country Code","TLD","Trust Flow","Citation Flow","Topical Trust Flow Topic 0","Topical Trust Flow Value 0","Topical Trust Flow Topic 1","Topical Trust Flow Value 1","Topical Trust Flow Topic 2","Topical Trust Flow Value 2","Topical Trust Flow Topic 3","Topical Trust Flow Value 3","Topical Trust Flow Topic 4","Topical Trust Flow Value 4","Topical Trust Flow Topic 5","Topical Trust Flow Value 5","Topical Trust Flow Topic 6","Topical Trust Flow Value 6","Topical Trust Flow Topic 7","Topical Trust Flow Value 7","Topical Trust Flow Topic 8","Topical Trust Flow Value 8","Topical Trust Flow Topic 9","Topical Trust Flow Value 9","Links Per Crawled Url","Outlink Checked Pages","Average Internal Outlinks Per Page","Average External Outlinks Per Page","Average Total Outlinks Per Page","Average External Domains Per Page","Domain Language 0","Domain Language Page Ratio 0","Domain Language 1","Domain Language Page Ratio 1","Domain Language 2","Domain Language Page Ratio 2","Total Inbound Links","Supplemental","Live","Lost","From Deep Links","From Homepages","Direct","Indirect","Follow","NoFollow","HTTP","HTTPS","Redirect","Text Link","Image Link","Frame","In Bucket"
1237,"The Celtic Star — Celtic first, Celtic last and Celtic over all","thecelticstar.com",2128,823260,0,1,13355,75572,66549,22/10/2024,18/02/2025,"35.197.243.217","35.197.243.0","EU","com",16,44,"Sports/Soccer",16,"News/Media Industry",7,"Home/Homemaking",7,,0,,0,,0,,0,,0,,0,,0,0.0,32207,27,20,47,10,"en",99.9,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1238,"Hem - Niiinis Kitchenlife","niiinis.se",170,829167,0,1,3811,31754,17428,23/10/2024,18/02/2025,"65.21.185.59","65.21.185.0","US","se",8,39,"Home/Family",8,"Shopping/Antiques and Collectibles",7,"Arts/Literature",6,"Reference/Dictionaries",5,"Home/Gardening",5,"Shopping/Publications",4,"Computers/Internet/On the Web",4,"News/Magazines and E-zines",4,"Home/Cooking",4,"Health/Alternative",3,0.0,14263,5,6,11,3,"sv",83.5,"en",16.4,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
1239,"fussball.news","fussball.news",1032,838168,0,1,321828,190329,188593,22/10/2024,02/01/2025,"91.234.171.110","91.234.171.0","DE","news",25,57,"Sports/Soccer",23,"News/Media Industry",22,"Regional/Europe",19,"World/Deutsch",15,"Recreation/Parties",13,"Recreation/Travel",10,"News/Journalism",10,,0,,0,,0,0.0,173492,8,1,9,0,"de",99.9,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1240,"TenTenths Motorsport Forum","tentenths.com",301,863591,0,1,1445568,835457,25949,22/10/2024,12/02/2025,"5.135.72.81","5.135.72.0","FR","com",22,30,"Sports/Motorsports",22,"Sports",16,"Recreation/Autos",14,,0,,0,,0,,0,,0,,0,,0,0.0,25482,75,6,81,5,"en",99.9,,,,,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,
1241,"비씨앤씨(주)","b-cnc.co.kr",1362,-1,0,1,14981,41140,39295,22/10/2024,18/02/2025,"139.150.79.101","139.150.79.0","KR","kr",2,41,"Society/Subcultures",2,"Home/Family",2,"Recreation/Autos",2,"Recreation/Travel",1,"Recreation/Motorcycles",1,"Sports/Golf",1,"Society/Organizations",1,"Computers/Internet",1,"Society/People",1,"Business/Textiles and Nonwovens",1,0.0,20959,22,9,31,6,"en",69.4,"de",13.2,"ru",4.9,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,
1242,"Die Besten VPN Anbieter | Internetprivatsphare.","internetprivatsphare.de",284,-1,0,1,673,545,537,31/10/2024,18/02/2025,"51.38.98.44","51.38.98.0","FR","de",10,33,"Computers/Security",10,"Computers/Companies",9,"Computers/Programming/Internet",4,"Business",4,"Games/Video Games/Downloads",4,,0,,0,,0,,0,,0,0.0,318,17,4,21,3,"de",73.7,"en",26.2,,,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,
1243,"WordDisk","worddisk.com",1013,-1,0,1,5275,21307,11747,23/10/2024,17/02/2025,"188.114.96.1","188.114.96.0","US","com",14,33,"Sports/Football",14,"Sports/Soccer",11,"Business/Retail Trade",10,"Health/Mental Health",9,"Science/Social Sciences",7,"Arts/Performing Arts",7,"Science/Technology",6,,0,,0,,0,0.0,9419,10,146,156,19,"en",97.6,"hu",0.2,"pt",0.1,4,3,4,0,4,0,0,4,0,4,0,4,0,4,0,0,
1244,"Brooklyn and Hudson Valley Wedding Photographer - Clean Plate Pictures","cleanplatepictures.com",139,-1,0,1,1021,42339,42263,28/10/2024,03/02/2025,"151.101.194.159","151.101.194.0","US","com",14,33,"Society/Relationships",14,"News/Magazines and E-zines",11,"Business/Arts and Entertainment",9,"Business",8,"Shopping/Flowers",7,"Arts/Photography",7,"Shopping/Clothing",6,"Regional/Europe",6,,0,,0,0.0,40948,8,1,9,1,"en",98.7,"es",0.5,"fr",0.1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,
1245,"Human Check","asianstyle.cz",232,-1,0,1,30267,242010,238221,22/10/2024,18/02/2025,"45.138.107.47","45.138.107.0","VN","cz",23,24,"Arts/Movies",22,"Arts/Animation",18,"Business/Resources",17,"Business/Publishing and Printing",16,"Recreation/Food",10,,0,,0,,0,,0,,0,0.0,19340,3,0,3,0,"en",68.9,"cs",28.9,"sk",2.1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1246,"Knoxville TN News and Info - AI SEARCH - HERE KNOXVILLE","hereknoxville.com",54,-1,0,1,215730,5430,5316,23/10/2024,18/02/2025,"198.74.57.254","198.74.57.0","US","com",21,30,"Computers/Internet",21,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,3757,55,65,120,62,"en",99.9,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1247,,"curacaonieuws.nu",137,-1,0,1,2148,61271,59075,23/10/2024,18/02/2025,"104.21.64.1","104.21.64.0","US","nu",14,36,"News/Directories",13,"News/Media Industry",13,"News/Newspapers",8,"Sports/Softball",6,"Regional/Oceania",6,"Business/Directories",6,,0,,0,,0,,0,0.0,33663,29,5,34,4,"nl",89.1,"en",10.5,"af",0.2,2,1,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1248,,"dyndns.tv",1978,-1,0,1,1005909,106731,22588,22/10/2024,06/02/2025,"132.226.44.1","132.226.44.0","US","tv",15,35,"Computers/Programming/Languages",14,"Home",13,"Arts/Performing Arts",12,"Reference/Maps",12,"Computers/Internet/Organizations",10,"Business/Arts and Entertainment",10,"Arts/Music",10,"Society/Issues",10,"Regional/Europe",10,"News/Newspapers",9,0.0,6233,14,1,15,1,"ja",53.9,"en",37.6,"ru",4.7,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,
1249,"Inicio - Zoomcem","zoomcem.com",134,-1,0,1,3268,121060,118540,22/10/2024,18/02/2025,"3.224.83.23","3.224.83.0","US","com",11,32,"Business/Construction and Maintenance",11,"Reference/Education",9,"Arts",7,"Computers/Software/Human Resources",6,"Business/Education and Training",6,"Arts/Design",5,"Business",5,"Regional/South America",5,,0,,0,0.0,85972,27,5,32,3,"en",94.1,"es",4.5,"fr",0.6,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,
1250,"Review UK - 100% independent reviews","reviewuk.co.uk",36,-1,0,1,101,11262,11170,01/11/2024,18/02/2025,"87.233.202.178","87.233.202.0","NL","uk",14,29,"Computers/Software/Operating Systems",13,"Recreation/Antiques",12,"Computers/Internet/Protocols",10,,0,,0,,0,,0,,0,,0,,0,0.0,5489,23,0,23,0,"en",99.9,,,,,3,2,3,0,3,0,3,0,3,0,0,3,0,2,1,0,
1251,"USTimesPost","ustimespost.com",643,-1,0,1,5923,112643,112177,23/10/2024,26/01/2025,"104.21.32.1","104.21.32.0","US","com",14,33,"Health/Conditions and Diseases",13,"Society/Relationships",12,"Science/Social Sciences",11,"Science/Environment",9,"Business/Business Services",7,"Society/People",7,"Society/Issues",7,"Reference/Education",7,"Reference/Libraries",7,"Society/Religion and Spirituality",6,0.0,671,12,2,14,2,"en",100.0,,,,,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,
1252,,"theshahab.com",2193,-1,0,1,10991,26555,18796,22/10/2024,04/01/2025,"104.21.48.1","104.21.48.0","US","com",12,33,"Arts/Movies",12,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,8150,21,6,27,4,"en",100.0,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1253,"Foundation of Light","foundationoflight.co.uk",240,-1,0,1,1461,3136,3111,29/10/2024,18/02/2025,"51.104.28.82","51.104.28.0","UK","uk",15,33,"Society/Law",15,"Arts/Literature",13,"Sports/Running",8,"Recreation/Radio",7,"Recreation/Travel",6,,0,,0,,0,,0,,0,0.0,2471,23,4,27,3,"en",100.0,,,,,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,
1254,"Ahava - Gestão Condominial","ahavacondominios.com.br",636,-1,0,1,1136257,26365,25711,23/10/2024,18/02/2025,"104.21.80.1","104.21.80.0","US","br",11,32,"Business/Agriculture and Forestry",11,"Business",8,"Business/Textiles and Nonwovens",6,"Business/Electronics and Electrical",6,,0,,0,,0,,0,,0,,0,0.0,12921,14,41,55,28,"en",63.4,"pt",13.3,"de",10.0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
1255,"Wat kost iets? Ontdek het op Kostenvaneen.nl!","kostenvaneen.nl",45,-1,0,1,98,147,146,03/12/2024,18/02/2025,"76.223.54.146","76.223.54.0","US","nl",17,26,"Business/Opportunities",17,"Games",8,,0,,0,,0,,0,,0,,0,,0,,0,0.01,125,37,1,38,1,"nl",95.7,"en",4.2,,,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,
1256,"99w directory | 99w directory","99w.im",377,-1,0,1,8723,4068,3748,22/10/2024,18/02/2025,"104.21.16.14","104.21.16.0","US","im",15,36,"Recreation/Autos",14,"Sports/Football",14,"Sports/Soccer",12,"Health/Dentistry",8,"Recreation/Aviation",7,,0,,0,,0,,0,,0,0.0,1514,14,584,598,536,"en",87.2,"la",5.9,"sv",1.8,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1257,"Free Movies & TV Shows - Pluto TV","viafree.dk",638,-1,0,1,37736,17800,16503,22/10/2024,,"13.224.81.120","13.224.81.0","US","dk",16,35,"Computers/Programming/Internet",15,"Recreation/Pets",14,"Home/Consumer Information",13,"Health/Alternative",12,"Arts/Television",8,"Computers/Hardware",8,"Arts",8,"Society/Religion and Spirituality",7,"Computers/Multimedia",7,,0,0.0,0,0,0,,0,,,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1258,"RemoveVirus.org - Virus Removal Guides","removevirus.org",143,-1,0,1,952,58148,56106,22/10/2024,27/12/2024,"67.227.174.142","67.227.174.0","US","org",16,31,"Computers/Software/Operating Systems",15,"Computers/Hardware",14,"Computers/Software/Disk Management",11,"Computers/Software/Backup",10,"Business/Publishing and Printing",9,"Society/Politics",9,"Recreation/Travel",8,"Computers/Multimedia",8,"World/Deutsch",7,,0,0.0,40088,45,6,51,5,"en",98.4,"es",0.6,"fr",0.2,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1259,"TechFans.net - Technology and Business News blog","techfans.net",484,-1,0,1,1762,15230,14653,22/10/2024,17/02/2025,"172.67.145.115","172.67.145.0","US","net",11,32,"Science/Biology",11,"Science/Technology",9,"Reference/Education",9,"Science/Social Sciences",8,"Reference/Libraries",5,"Society/Issues",4,"Science/Environment",4,"Science/Publications",4,,0,,0,0.0,6927,19,6,25,5,"en",99.9,,,,,2,1,2,0,2,0,0,2,0,2,0,2,0,2,0,0,
1260,"Meilleur VPN : comparatif 2025 - LesMeilleursVPN.com","lesmeilleursvpn.com",632,-1,0,1,2152,1964,1923,24/10/2024,18/02/2025,"51.38.185.184","51.38.185.0","FR","com",11,40,"Computers/Security",10,"Business/Investing",10,"Computers/Companies",9,"Science/Technology",8,"Business",8,"Reference/Education",8,"Business/Business Services",8,"Business/Real Estate",8,"Business/Construction and Maintenance",7,"Computers/Hardware",7,0.0,1301,16,2,18,1,"fr",91.2,"en",8.7,,,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,
1261,"Women's Issues, Politics, Fashion, Beauty, Entertainment News | Glamour","av-5858.com",342,-1,0,1,14311442,655486,434246,23/10/2024,18/02/2025,"89.116.220.237","89.116.220.0","LT","com",17,35,"Business",16,"Regional/Asia",15,"Sports/Equestrian",14,"Business/Business Services",14,"Society/Religion and Spirituality",13,"Science/Agriculture",11,"Society/Activism",9,"Adult/Regional",9,"Regional/Europe",8,"Adult/World",8,0.0,345445,31,302,333,297,"en",99.9,,,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
1262,"Manchester Storm – The Official Website of Manchester Storm","manchesterstorm.com",613,-1,0,1,2775,34525,12614,26/10/2024,26/12/2024,"18.171.61.117","18.171.61.0","US","com",18,34,"Sports/Hockey",18,"Regional/Europe",15,"Recreation",14,"Sports/Soccer",12,"Society/Law",10,"Reference/Education",9,,0,,0,,0,,0,0.0,9645,16,5,21,4,"en",99.9,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1263,"The Home of Freeski Culture | Downdays","downdays.eu",501,-1,0,1,7043,24106,23722,22/10/2024,31/01/2025,"45.144.187.21","45.144.187.0","VN","eu",12,35,"Sports/Winter Sports",12,"Regional/Europe",10,"Regional/North America",9,"Computers/News and Media",6,"Business/Consumer Goods and Services",5,"World/Deutsch",5,"Arts/Music",5,,0,,0,,0,0.0,15603,31,2,33,2,"en",99.8,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1264,"RCSB PDB: Homepage","dailyupdatez.com",367,-1,0,1,14447874,814193,396116,29/10/2024,16/02/2025,"89.116.220.237","89.116.220.0","LT","com",17,35,"Business",16,"Regional/Asia",15,"Sports/Equestrian",14,"Business/Business Services",14,"Society/Religion and Spirituality",13,"Science/Agriculture",11,"Society/Activism",9,"Adult/Regional",8,"Regional/Europe",8,"Adult/World",8,0.0,356291,49,363,412,323,"en",99.9,,,,,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,
1265,"ZGportal Zagreb | Zagrebačke vijesti, događanja i servisne informacije | Zagreb Info News Portal","zgportal.com",1204,-1,0,1,17250,40234,35442,22/10/2024,16/02/2025,"136.243.106.228","136.243.106.0","DE","com",12,35,"Reference/Education",12,"Recreation/Travel",10,"Computers/News and Media",8,"Computers/Mobile Computing",8,"Games/Video Games/News and Reviews",7,"Society/Politics",6,"Computers/Graphics",6,"Recreation/Outdoors",6,"Computers/Software/Networking",6,"Home/Consumer Information",6,0.0,5704,59,6,65,5,"hr",62.2,"en",37.5,"bs",0.1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,
1266,"TV Source - TV News, Previews, Soap Operas, Spoilers","tvsourcemagazine.com",2491,-1,0,1,4849,32057,29955,22/10/2024,18/02/2025,"162.247.76.123","162.247.76.0","US","com",4,39,"Arts/Television",4,"Recreation/Autos",3,"Recreation/Motorcycles",3,"Reference/Education",3,"Arts/Magazines and E-zines",3,"Arts/Design",3,"Arts/Movies",3,"Arts/Animation",3,"Computers/Software/Operating Systems",2,"Business/Consumer Goods and Services",2,0.0,16752,30,6,36,3,"en",99.9,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1267,"Vegard Skjefstad","vegard.net",337,-1,0,1,2381,11376,10785,22/10/2024,12/02/2025,"85.167.232.219","85.167.232.0","NO","net",15,32,"Society/People",15,"Computers/Software/Operating Systems",11,"Computers/Internet/On the Web",8,"Computers/Software/Internet",7,"Society/Organizations",6,,0,,0,,0,,0,,0,0.0,9464,20,4,24,2,"en",99.9,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1268,"WAY SEO DIRECTORY – WAY SEO DIRECTORY","wayseodirectory.com",177,-1,0,1,2077,1857,1803,23/10/2024,18/02/2025,"104.21.112.1","104.21.112.0","US","com",16,27,"Business/Publishing and Printing",15,"Games/Video Games/Roleplaying",15,"Sports/Football",10,,0,,0,,0,,0,,0,,0,,0,0.0,944,15,24,39,18,"en",77.8,"sv",5.0,"ko",2.8,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,
1269,"Insumos Artes Graficas – Industria grafica","insumosartesgraficas.com",979,-1,0,1,13526,35360,34599,04/12/2024,03/02/2025,"190.8.176.230","190.8.176.0","CO","com",8,41,"Computers/Software/Desktop Customization",8,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,26898,110,54,164,53,"es",68.0,"en",22.1,"nl",4.2,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1270,"Travelvibe - Hét 30 plus reisblog","travelvibe.nl",244,-1,0,1,665,10978,10806,22/10/2024,18/02/2025,"62.221.212.222","62.221.212.0","NL","nl",11,37,"Society/Relationships",10,"Shopping",10,"Health/Reproductive Health",9,"Recreation/Travel",8,"Computers/Internet/Web Design and Development",8,"Arts/Music",8,"Computers/Internet/Searching",7,"Business/News and Media",7,"Regional/Europe",7,"Regional",7,0.0,5965,42,7,49,6,"nl",77.3,"en",22.2,"da",0.1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1271,"Home - CancelHow","cancelhow.com",79,-1,0,1,1473,1936,1885,22/10/2024,18/02/2025,"104.21.14.13","104.21.14.0","US","com",0,45,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1767,14,1,15,0,"en",100.0,,,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
1272,"Cronica Mundo completo de noticias","cronica.gt",660,-1,0,1,2054,47577,45740,24/10/2024,18/02/2025,"188.114.97.3","188.114.97.0","US","gt",9,35,"Business/Financial Services",9,"Recreation/Autos",4,"Recreation/Motorcycles",4,"Society/Issues",3,,0,,0,,0,,0,,0,,0,0.0,25538,22,4,26,3,"es",87.9,"en",11.8,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1273,"One moment, please...","weeklyvoice.com",2378,-1,0,1,7672,31782,30780,31/10/2024,15/02/2025,"138.197.155.205","138.197.155.0","CA","com",16,31,"Society/Religion and Spirituality",16,"Business",13,"Society/Relationships",11,"Society/Issues",11,"Society",10,"Business/Textiles and Nonwovens",10,"Society/Government",9,"Business/Directories",9,"Business/Biotechnology and Pharmaceuticals",9,"Business/Human Resources",9,0.0,6674,59,14,73,10,"en",99.9,,,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
1274,"Home | | ANFIELD HOME","anfieldhome.com",1179,-1,0,1,9463,18548,16697,22/10/2024,18/02/2025,"184.168.99.253","184.168.99.0","US","com",10,34,"Arts/Music",10,"Society/Gay  Lesbian  and Bisexual",9,"Recreation",6,,0,,0,,0,,0,,0,,0,,0,0.0,11230,37,3,40,3,"en",100.0,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1275,"Ultra magazin - Lifestyle","ultra.ba",95,-1,0,1,1116,49941,48150,22/10/2024,18/02/2025,"104.21.20.170","104.21.20.0","US","ba",10,34,"News",10,"Business/Arts and Entertainment",7,"Computers/Internet",5,"Reference/Education",4,,0,,0,,0,,0,,0,,0,0.0,26530,24,7,31,3,"hr",50.7,"en",20.8,"sr",15.7,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1276,"Opzeggen in 3 eenvoudige stappen","123opzeggen.nl",345,-1,0,1,659,12799,12757,22/10/2024,18/02/2025,"95.211.13.84","95.211.13.0","NL","nl",11,37,"Health",10,"Business/Customer Service",10,"Arts/Movies",9,"Society/Relationships",9,"Business/Automotive",9,"Recreation/Autos",8,"Shopping",8,"Computers/Internet/Searching",8,"Recreation/Travel",7,"Business/Education and Training",7,0.0,12289,19,2,21,2,"nl",99.9,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1277,"Queer Forty - Life is just beginning!","queerforty.com",1100,-1,0,1,5107,17128,15793,22/10/2024,19/12/2024,"185.151.30.184","185.151.30.0","UK","com",18,30,"Society/Gay  Lesbian  and Bisexual",18,"Shopping/Publications",14,"Arts/Movies",10,"Arts/Education",10,"Health/Senior Health",10,"Society/Transgender",8,,0,,0,,0,,0,0.0,9869,19,4,23,2,"en",100.0,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1278,"Providers","caiharderwijk.nl",164,-1,0,1,1532,339,306,22/10/2024,18/02/2025,"62.84.245.154","62.84.245.0","NL","nl",17,31,"Regional/Europe",17,"Computers/Internet/Access Providers",14,"Arts/Television",12,"Computers/Systems",11,"Arts/Music",11,"Society/Relationships",11,"Computers/Internet/Publications",10,"Recreation/Motorcycles",10,"Computers/Internet/Searching",10,"Arts/Visual Arts",10,0.0,207,10,3,13,3,"nl",100.0,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1279,"The Glossary – The London Style Guide","theglossarymagazine.com",975,-1,0,1,2498,5066,4566,22/10/2024,18/02/2025,"172.66.40.180","172.66.40.0","US","com",13,35,"Reference/Biography",13,"Arts/People",11,"Society/History",9,"Arts/Performing Arts",9,"Arts/Literature",9,"Society/Philanthropy",8,"Society/Philosophy",8,"Home/Cooking",8,"Society/Government",7,"Recreation/Travel",7,0.0,3476,21,11,32,9,"en",100.0,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1280,"The Best VPN UK 2025: A Comprehensive Guide | TheBestVPN.UK","thebestvpn.uk",460,-1,0,1,3173,1139,1034,22/10/2024,18/02/2025,"51.195.149.19","51.195.149.0","FR","uk",15,31,"Computers/Security",15,"Business",13,"Computers/Companies",8,"Reference/Education",8,"Computers/Programming/Internet",8,"Business/Financial Services",7,"Computers/Internet",6,,0,,0,,0,0.0,623,14,33,47,17,"en",99.5,"id",0.4,,,2,1,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1281,"Home - elonmusk.casa","elonmusk.casa",9,-1,0,1,168591,224808,223745,22/10/2024,18/02/2025,"46.30.215.63","46.30.215.0","DK","casa",0,48,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,103393,13,5,18,2,"en",99.7,"de",0.1,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
1282,"LinkDR: Powerful Link Building Software for SEO","linkdr.com",303,-1,0,1,84900,464811,145810,22/10/2024,18/02/2025,"104.21.112.1","104.21.112.0","US","com",15,33,"Computers/Data Formats",15,"News/Media Industry",11,"Computers/Software/Operating Systems",11,"Science/Math",10,"Reference/Education",9,"Society/People",9,"Business",8,"Computers/Software/Internet",8,"Computers/Internet/Searching",8,"Business/Small Business",8,0.0,141031,141,4,145,4,"en",99.4,,,,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,
1283,"One moment, please...","sportsgazette.co.uk",1602,-1,0,1,6163,13531,13466,24/10/2024,18/02/2025,"138.68.155.226","138.68.155.0","UK","uk",13,31,"Society/Religion and Spirituality",12,"Health/Medicine",11,"Business/Marketing and Advertising",11,"Society",11,"Reference/Education",10,"Sports/Soccer",10,"Business/Consumer Goods and Services",9,"Arts/Education",9,"Science/Technology",8,"Society/People",8,0.0,2677,84,5,89,4,"en",100.0,,,,,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,
1284,"HOST SEO LINKS – HOST SEO LINKS","hostseolinks.com",139,-1,0,1,11936,1141,1103,16/11/2024,18/02/2025,"172.67.208.112","172.67.208.0","US","com",16,31,"Recreation/Travel",15,"Sports/Football",14,"Reference/Education",13,"Recreation/Autos",8,"Recreation/Motorcycles",7,"Shopping/Jewelry",7,"Business",7,"Society/Organizations",7,,0,,0,0.0,546,24,278,302,264,"en",75.6,"sv",5.8,"ko",3.2,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,
1285,"DealMakerz","dealmakerz.co.uk",107,-1,0,1,579,27879,27310,25/10/2024,18/02/2025,"188.114.97.1","188.114.97.0","US","uk",15,31,"Business/Real Estate",15,"Health/Medicine",12,"Health",6,,0,,0,,0,,0,,0,,0,,0,0.0,15615,27,1,28,1,"en",99.9,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,
1286,"Brigthinx | Software Company | Some slogan here","brigthinx.com",42,-1,0,1,407,67709,64679,22/10/2024,18/02/2025,"81.31.35.141","81.31.35.0","CZ","com",16,28,"Society/Government",15,"Business/Food and Related Products",14,"Business/Industrial Goods and Services",13,"Business",13,"Home/Family",11,"Business/Arts and Entertainment",7,"Business/Marketing and Advertising",7,,0,,0,,0,0.0,52507,20,2,22,1,"en",97.6,"es",0.9,"fr",0.6,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1287,"Showblad","showblad.nl",232,-1,0,1,492,4508,4428,22/10/2024,18/02/2025,"188.114.97.3","188.114.97.0","US","nl",12,32,"Sports/Wrestling",11,"Arts/Movies",11,"Sports/Soccer",11,"Recreation/Humor",10,"Business/Education and Training",7,"Computers/Internet/On the Web",5,"Shopping/Entertainment",5,,0,,0,,0,0.0,4260,14,3,17,2,"nl",99.9,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1288,"Washington Spirit","washingtonspirit.com",1904,-1,0,1,241874,150540,150178,22/10/2024,11/12/2024,"141.193.213.10","141.193.213.0","ES","com",21,28,"Sports/Soccer",21,"Shopping/Sports",15,"Recreation/Travel",14,"News/Media Industry",13,"Society/Organizations",12,"Sports/Football",11,"Business/Transportation and Logistics",11,"Recreation",10,"Regional/North America",10,"Reference/Education",10,0.0,95716,7,5,12,2,"en",83.5,"es",16.4,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1289,"GLOBAL SEO ARTICLES – GLOBAL SEO ARTICLES","globalseoarticles.com",182,-1,0,1,10897,1738,1682,24/10/2024,18/02/2025,"172.67.169.138","172.67.169.0","US","com",16,28,"Business/Publishing and Printing",15,"Games/Video Games/Roleplaying",15,"Sports/Equestrian",12,,0,,0,,0,,0,,0,,0,,0,0.0,875,15,31,46,29,"en",75.8,"sv",7.2,"ko",3.2,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,
1290,"Home - Jaap van Zessen | Digitaal strateeg","jaapvanzessen.nl",67,-1,0,1,115,1432,1345,24/10/2024,18/02/2025,"141.138.168.112","141.138.168.0","NL","nl",13,31,"Society/Relationships",11,"Shopping/Visual Arts",11,"Business/Automotive",11,"Health/Reproductive Health",11,"Computers/Mobile Computing",10,"Recreation/Travel",10,"Recreation/Motorcycles",10,"Computers/Internet/Web Design and Development",10,"Computers/Internet/Publications",10,"Arts/Music",10,0.0,623,12,10,22,7,"nl",92.3,"en",7.6,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
1291,"TechCodex – Technology News, Reviews and Tutorials","techcodex.com",534,-1,0,1,27624,213483,182465,22/10/2024,10/02/2025,"172.67.159.200","172.67.159.0","US","com",11,34,"Reference/Education",10,"Business/Industrial Goods and Services",10,"Science/Biology",8,"Science/Technology",7,"Health/Alternative",6,"News/Magazines and E-zines",5,"Society/Government",5,"Business/Financial Services",5,"Science/Earth Sciences",5,"Computers/Artificial Intelligence",5,0.0,51751,24,2,26,1,"en",99.9,,,,,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,
